order_id,customer_id,product,quantity,unit_price,total_amount,order_date,status,discount_percent,sales_rep
373,643,Hardware,16,31.0,496.0,2022-10-01,pending,0,Rep35
374,106,Hardware,54,150.42,8122.68,2022-10-31,processing,0,Rep15
375,395,Consulting,46,658.81,25759.47,2023-03-14,processing,15,Rep44
376,504,Consulting,15,232.28,3135.78,2022-04-26,shipped,10,Rep5
377,342,Software License,47,924.09,43432.23,2023-09-23,pending,0,Rep39
378,183,Training,68,341.5,19738.7,2022-06-04,processing,15,Rep10
379,704,Support,80,819.39,65551.2,2023-11-15,shipped,0,Rep18
380,678,Support,34,812.61,27628.74,2023-05-27,pending,0,Rep10
381,151,Support,19,396.69,7537.11,2023-11-03,delivered,0,Rep8
382,438,Maintenance,36,153.22,5240.12,2023-08-15,shipped,5,Rep12
383,362,Support,64,429.59,21995.01,2023-01-30,delivered,20,Rep41
384,142,Maintenance,32,389.35,10590.32,2022-12-08,cancelled,15,Rep35
385,505,Hardware,69,823.19,56800.11,2023-07-01,delivered,0,Rep38
386,540,Hardware,100,696.56,69656.0,2023-03-08,processing,0,Rep16
387,3,Consulting,3,368.77,1050.99,2023-01-06,delivered,5,Rep8
388,934,Support,47,850.26,35966.0,2022-03-03,processing,10,Rep30
389,856,Hardware,54,250.07,13503.78,2022-05-28,processing,0,Rep48
390,121,Maintenance,91,151.65,11730.13,2022-05-22,pending,15,Rep24
391,719,Software License,85,585.79,39833.72,2022-02-25,delivered,20,Rep11
392,151,Support,19,88.2,1675.8,2022-01-31,pending,0,Rep37
393,154,Consulting,61,746.12,40961.99,2023-03-03,cancelled,10,Rep31
394,740,Support,57,783.58,40197.65,2023-02-26,pending,10,Rep8
395,62,Maintenance,5,608.13,2432.52,2022-06-09,processing,20,Rep11
396,406,Training,88,948.76,66792.7,2022-01-12,delivered,20,Rep46
397,942,Hardware,65,312.97,17291.59,2022-09-22,processing,15,Rep11
398,997,Software License,67,383.78,24427.6,2022-10-06,processing,5,Rep26
399,58,Consulting,51,191.86,7827.89,2023-09-26,cancelled,20,Rep5
400,480,Training,41,656.17,22867.52,2023-12-11,delivered,15,Rep11
401,823,Support,83,429.98,35688.34,2022-02-25,shipped,0,Rep7
402,372,Hardware,100,848.14,80573.3,2022-03-21,pending,5,Rep19
403,555,Software License,9,219.79,1780.3,2022-06-16,pending,10,Rep13
404,207,Maintenance,5,247.93,991.72,2023-07-19,pending,20,Rep37
405,578,Training,6,57.57,310.88,2022-02-15,pending,10,Rep1
406,770,Support,51,505.21,21900.85,2023-01-01,shipped,15,Rep47
407,998,Consulting,90,677.94,51862.41,2022-12-31,shipped,15,Rep48
408,104,Hardware,100,158.68,13487.8,2023-05-31,cancelled,15,Rep31
409,890,Software License,38,169.61,6445.18,2023-08-24,delivered,0,Rep41
410,976,Maintenance,30,885.56,25238.46,2022-04-06,processing,5,Rep33
411,747,Hardware,84,528.05,37702.77,2023-06-13,shipped,15,Rep9
412,298,Support,80,857.39,68591.2,2022-12-14,delivered,0,Rep46
413,397,Consulting,27,997.04,26920.08,2023-12-01,cancelled,0,Rep10
414,643,Training,13,806.68,9438.16,2023-08-04,processing,10,Rep36
415,511,Software License,59,320.58,17968.51,2022-03-31,shipped,5,Rep5
416,591,Support,46,98.34,3845.09,2022-10-14,processing,15,Rep17
417,263,Training,84,924.92,62154.62,2023-04-30,pending,20,Rep32
418,373,Support,52,414.94,20498.04,2022-02-10,cancelled,5,Rep29
419,525,Hardware,41,379.95,12462.36,2023-01-11,delivered,20,Rep29
420,899,Maintenance,6,624.41,3559.14,2022-09-27,pending,5,Rep45
421,9,Consulting,14,297.75,3334.8,2023-07-29,processing,20,Rep26
422,229,Training,60,672.46,34295.46,2022-03-16,shipped,15,Rep30
423,548,Training,14,94.96,1130.02,2023-10-20,pending,15,Rep50
424,205,Training,43,73.83,2539.75,2023-03-20,shipped,20,Rep32
425,720,Maintenance,61,123.18,7513.98,2022-08-06,delivered,0,Rep35
426,972,Training,19,643.81,9785.91,2022-06-09,shipped,20,Rep3
427,793,Training,8,937.1,6372.28,2023-09-08,shipped,15,Rep31
428,56,Consulting,3,953.12,2573.42,2022-08-07,delivered,10,Rep17
429,181,Software License,19,78.57,1492.83,2023-10-13,delivered,0,Rep20
430,463,Training,68,221.96,14338.62,2023-12-31,shipped,5,Rep4
431,917,Training,44,963.73,40283.91,2022-04-05,shipped,5,Rep13
432,965,Training,62,480.74,25335.0,2022-12-24,processing,15,Rep23
433,585,Training,2,565.3,1074.07,2023-12-11,cancelled,5,Rep5
434,593,Hardware,19,330.5,6279.5,2023-11-15,shipped,0,Rep10
435,957,Consulting,64,865.66,47091.9,2023-04-15,pending,15,Rep17
436,740,Software License,58,943.89,46533.78,2023-06-18,processing,15,Rep41
437,100,Software License,28,748.25,17808.35,2023-08-16,processing,15,Rep45
438,793,Consulting,77,383.78,28073.51,2023-07-14,shipped,5,Rep13
439,591,Software License,48,815.64,35235.65,2023-11-27,pending,10,Rep20
440,839,Software License,90,504.14,38566.71,2023-05-30,delivered,15,Rep27
441,361,Hardware,55,527.94,29036.7,2022-12-27,shipped,0,Rep12
442,439,Support,23,557.23,10253.03,2023-04-15,processing,20,Rep28
443,292,Maintenance,89,683.48,48663.78,2023-01-26,shipped,20,Rep7
444,826,Software License,12,653.13,6661.93,2022-03-31,cancelled,15,Rep7
445,768,Hardware,70,108.71,6087.76,2023-05-24,delivered,20,Rep38
446,684,Support,54,219.75,9493.2,2022-02-03,delivered,20,Rep25
447,201,Training,16,357.11,4856.7,2022-04-28,delivered,15,Rep42
448,804,Maintenance,51,17.53,849.33,2023-12-22,shipped,5,Rep33
449,275,Maintenance,34,314.32,10152.54,2022-10-18,delivered,5,Rep1
450,34,Software License,4,161.84,517.89,2023-03-01,shipped,20,Rep48
451,326,Support,22,959.57,20055.01,2023-09-07,delivered,5,Rep36
452,198,Hardware,83,399.38,26518.83,2023-02-05,pending,20,Rep28
453,962,Maintenance,50,977.58,41547.15,2022-05-12,processing,15,Rep21
454,163,Training,30,108.58,2605.92,2023-06-14,processing,20,Rep8
455,591,Training,98,631.05,49474.32,2023-10-09,shipped,20,Rep11
456,209,Software License,12,35.38,339.65,2022-11-27,pending,20,Rep10
457,633,Maintenance,70,921.39,51597.84,2022-01-29,pending,20,Rep25
458,761,Maintenance,17,983.58,15884.82,2022-01-26,shipped,5,Rep16
459,920,Consulting,39,201.89,6692.65,2023-10-31,processing,15,Rep50
460,676,Software License,36,92.13,3316.68,2022-09-24,processing,0,Rep41
461,888,Software License,15,464.54,6968.1,2023-08-17,cancelled,0,Rep7
462,290,Support,24,101.85,2199.96,2022-05-26,delivered,10,Rep14
463,104,Training,3,419.61,1258.83,2023-02-05,delivered,0,Rep14
464,430,Training,41,637.22,24819.72,2023-12-05,delivered,5,Rep12
465,11,Consulting,85,571.62,48587.7,2022-11-02,cancelled,0,Rep8
466,356,Training,79,603.99,45329.45,2022-12-18,pending,5,Rep34
467,949,Software License,25,610.05,15251.25,2022-09-18,cancelled,0,Rep34
468,780,Consulting,28,868.21,23094.39,2023-06-09,pending,5,Rep2
469,142,Consulting,11,730.47,7231.65,2022-12-02,processing,10,Rep18
470,205,Software License,45,711.0,27195.75,2023-05-09,shipped,15,Rep48
471,447,Hardware,52,923.12,45602.13,2023-05-23,shipped,5,Rep13
472,867,Maintenance,36,962.25,27712.8,2023-12-05,pending,20,Rep50
473,320,Consulting,27,954.22,21899.35,2023-08-25,delivered,15,Rep29
474,611,Maintenance,35,817.73,28620.55,2023-03-10,cancelled,0,Rep39
475,440,Consulting,73,359.39,22300.15,2023-01-28,pending,15,Rep11
476,982,Hardware,33,591.0,15602.4,2022-02-04,shipped,20,Rep42
477,361,Training,4,123.5,419.9,2023-06-28,shipped,15,Rep12
478,252,Software License,28,660.39,17566.37,2023-01-02,shipped,5,Rep50
479,126,Software License,41,691.41,26930.42,2022-11-18,shipped,5,Rep30
480,815,Support,30,566.02,15282.54,2023-08-05,delivered,10,Rep39
481,540,Consulting,14,565.35,7914.9,2022-08-06,cancelled,0,Rep37
482,432,Maintenance,97,440.85,40624.33,2023-10-24,shipped,5,Rep13
483,822,Training,64,56.32,3063.81,2022-02-20,shipped,15,Rep8
484,464,Consulting,77,333.61,24403.57,2022-05-08,delivered,5,Rep37
485,292,Software License,83,785.47,65194.01,2022-01-22,cancelled,0,Rep30
486,135,Training,5,896.87,4484.35,2022-10-19,cancelled,0,Rep22
487,17,Software License,61,104.17,5718.93,2023-10-23,delivered,10,Rep18
488,772,Support,52,88.97,3932.47,2022-11-21,shipped,15,Rep40
489,403,Support,90,984.13,88571.7,2022-02-18,delivered,0,Rep24
490,106,Software License,29,57.36,1580.27,2023-09-25,pending,5,Rep7
491,883,Maintenance,93,441.33,41043.69,2022-11-27,processing,0,Rep13
492,836,Hardware,1,934.77,841.29,2023-01-13,pending,10,Rep3
493,50,Support,10,271.09,2304.26,2022-04-24,cancelled,15,Rep18
494,175,Consulting,75,466.09,31461.08,2023-12-17,processing,10,Rep10
495,910,Training,82,452.31,29671.54,2023-08-22,pending,20,Rep34
496,592,Training,85,495.2,37882.8,2022-09-04,shipped,10,Rep50
497,232,Software License,34,768.54,23517.32,2023-05-10,pending,10,Rep36
498,676,Maintenance,95,857.3,81443.5,2022-09-06,pending,0,Rep32
499,218,Software License,86,223.97,18298.35,2022-03-03,delivered,5,Rep32
500,349,Consulting,76,763.99,52256.92,2022-04-18,cancelled,10,Rep49
501,726,Training,84,162.46,13646.64,2022-11-16,cancelled,0,Rep9
502,939,Support,50,975.31,39012.4,2022-08-13,cancelled,20,Rep13
503,193,Software License,36,428.86,12351.17,2023-02-14,shipped,20,Rep42
504,151,Training,14,747.58,10466.12,2022-04-15,processing,0,Rep30
505,274,Software License,61,665.27,36523.32,2022-07-11,delivered,10,Rep17
506,950,Hardware,11,360.88,3771.2,2022-05-02,processing,5,Rep26
507,442,Hardware,43,62.63,2423.78,2023-05-30,shipped,10,Rep7
508,665,Training,94,928.74,78571.4,2022-02-20,processing,10,Rep13
509,181,Hardware,36,534.27,15386.98,2023-02-17,delivered,20,Rep28
510,698,Software License,83,256.45,20221.08,2022-04-22,pending,5,Rep8
511,917,Software License,74,273.52,16192.38,2022-02-24,pending,20,Rep7
512,232,Hardware,90,718.67,54978.25,2022-10-10,delivered,15,Rep7
513,752,Maintenance,35,500.22,16632.31,2022-08-14,processing,5,Rep23
514,295,Maintenance,77,295.1,22722.7,2023-10-15,pending,0,Rep12
515,930,Maintenance,80,481.99,36631.24,2023-05-31,shipped,5,Rep11
516,698,Software License,22,195.47,4085.32,2022-11-19,delivered,5,Rep1
517,486,Training,43,30.62,1316.66,2023-11-14,shipped,0,Rep11
518,779,Software License,77,358.62,22090.99,2023-11-27,delivered,20,Rep1
519,895,Consulting,61,118.29,5772.55,2023-05-16,pending,20,Rep44
520,856,Consulting,68,508.12,34552.16,2022-10-25,processing,0,Rep7
521,824,Maintenance,43,458.09,15758.3,2022-11-08,shipped,20,Rep17
522,499,Support,47,464.16,19633.97,2023-11-11,shipped,10,Rep46
523,913,Hardware,100,667.3,56720.5,2022-12-08,cancelled,15,Rep8
524,703,Hardware,94,643.4,51407.66,2022-10-04,processing,15,Rep15
525,146,Support,64,40.6,2208.64,2023-11-07,cancelled,15,Rep24
526,763,Software License,25,921.44,23036.0,2022-07-31,delivered,0,Rep18
527,696,Hardware,58,987.46,54409.05,2023-10-04,cancelled,5,Rep17
528,358,Support,51,593.26,27230.63,2023-11-27,shipped,10,Rep13
529,594,Hardware,90,349.84,31485.6,2022-02-12,cancelled,0,Rep28
530,581,Support,37,119.09,3745.38,2023-04-11,pending,15,Rep44
531,478,Maintenance,20,527.95,8447.2,2022-05-31,shipped,20,Rep36
532,167,Support,63,295.38,18608.94,2023-11-12,shipped,0,Rep30
533,223,Support,76,132.2,9042.48,2022-02-11,delivered,10,Rep1
534,361,Maintenance,1,59.4,53.46,2023-03-17,processing,10,Rep19
535,682,Hardware,20,954.15,18128.85,2023-05-30,shipped,5,Rep47
536,443,Hardware,11,297.89,2785.27,2022-07-21,pending,15,Rep23
537,832,Maintenance,82,392.38,32175.16,2022-09-12,delivered,0,Rep17
538,612,Support,23,568.27,10456.17,2022-11-06,shipped,20,Rep9
539,787,Consulting,33,144.33,4524.75,2023-12-01,cancelled,5,Rep20
540,88,Support,73,927.85,54186.44,2022-11-09,delivered,20,Rep12
541,802,Training,13,147.22,1722.47,2023-01-20,delivered,10,Rep33
542,730,Support,60,360.65,18393.15,2023-12-03,delivered,15,Rep27
543,29,Hardware,4,957.92,3831.68,2023-04-18,delivered,0,Rep49
544,630,Support,32,584.52,17769.41,2022-05-24,shipped,5,Rep40
545,922,Hardware,38,63.0,2274.3,2023-07-11,delivered,5,Rep26
546,7,Training,98,876.16,85863.68,2023-11-18,delivered,0,Rep6
547,277,Maintenance,14,340.15,4285.89,2022-02-26,pending,10,Rep37
548,708,Support,8,130.23,833.47,2023-05-09,cancelled,20,Rep48
549,719,Consulting,67,152.71,9719.99,2022-02-24,delivered,5,Rep15
550,656,Consulting,39,631.96,20949.47,2023-11-23,pending,15,Rep40
551,206,Software License,9,10.04,90.36,2023-12-06,cancelled,0,Rep34
552,254,Consulting,14,479.0,5700.1,2022-04-10,cancelled,15,Rep26
553,949,Software License,39,410.51,15209.4,2022-02-26,processing,5,Rep35
554,842,Hardware,88,444.74,39137.12,2022-09-24,cancelled,0,Rep28
555,652,Software License,24,150.27,3426.16,2022-05-30,processing,5,Rep33
556,560,Consulting,61,485.66,29625.26,2023-12-18,shipped,0,Rep38
557,377,Maintenance,36,397.28,12156.77,2023-05-20,pending,15,Rep27
558,152,Software License,37,462.51,14545.94,2023-03-12,cancelled,15,Rep1
559,311,Software License,83,653.92,46134.06,2023-08-18,cancelled,15,Rep3
560,986,Consulting,60,883.6,47714.4,2022-12-30,delivered,10,Rep1
561,367,Hardware,65,218.67,12081.52,2022-06-12,cancelled,15,Rep33
562,179,Maintenance,20,358.35,6450.3,2022-03-06,cancelled,10,Rep30
563,286,Maintenance,39,924.24,30638.56,2022-05-24,pending,15,Rep25
564,621,Maintenance,24,580.28,11141.38,2023-04-29,cancelled,20,Rep17
565,715,Support,76,955.64,58102.91,2022-05-13,shipped,20,Rep40
566,70,Software License,4,853.51,3243.34,2023-02-18,processing,5,Rep7
567,109,Training,87,481.65,39808.37,2023-11-13,processing,5,Rep7
568,746,Training,97,973.59,94438.23,2022-06-28,pending,0,Rep40
569,118,Software License,96,82.15,6309.12,2022-09-14,shipped,20,Rep41
570,946,Consulting,42,116.58,4161.91,2022-01-31,delivered,15,Rep9
571,588,Hardware,26,203.76,4503.1,2023-10-15,delivered,15,Rep44
572,231,Consulting,95,170.47,15384.92,2022-10-20,cancelled,5,Rep6
573,25,Maintenance,86,105.24,8598.11,2023-08-20,pending,5,Rep1
574,793,Training,73,551.12,36208.58,2023-01-04,pending,10,Rep12
575,748,Maintenance,83,532.87,42016.8,2023-11-30,processing,5,Rep37
576,513,Support,46,622.29,27194.07,2023-05-01,cancelled,5,Rep5
577,438,Maintenance,49,875.24,42886.76,2023-03-26,cancelled,0,Rep9
578,306,Software License,16,503.73,6447.74,2023-06-14,pending,20,Rep35
579,24,Consulting,38,923.05,29814.51,2022-12-05,shipped,15,Rep46
580,70,Consulting,37,84.03,2953.65,2023-01-02,cancelled,5,Rep34
581,513,Support,52,622.46,32367.92,2023-09-18,cancelled,0,Rep38
582,960,Support,84,39.68,2833.15,2023-04-28,shipped,15,Rep17
583,343,Software License,18,212.19,3819.42,2022-07-25,shipped,0,Rep16
584,75,Hardware,79,706.06,50200.87,2023-05-21,pending,10,Rep5
585,613,Maintenance,79,930.07,62454.2,2023-03-03,cancelled,15,Rep9
586,741,Software License,14,45.24,601.69,2022-10-05,cancelled,5,Rep42
587,442,Training,39,783.73,30565.47,2022-12-25,processing,0,Rep4
588,793,Consulting,69,612.06,42232.14,2022-01-27,delivered,0,Rep36
589,54,Training,99,383.46,32268.16,2023-05-09,processing,15,Rep45
590,563,Consulting,15,443.57,5988.2,2023-03-14,cancelled,10,Rep23
591,352,Training,8,245.79,1573.06,2022-07-18,pending,20,Rep1
592,423,Maintenance,97,889.45,69021.32,2022-08-21,cancelled,20,Rep3
593,895,Maintenance,32,814.5,26064.0,2022-01-16,pending,0,Rep9
594,185,Support,6,320.98,1829.59,2023-03-26,cancelled,5,Rep19
595,621,Training,62,661.01,40982.62,2022-05-13,pending,0,Rep17
596,211,Training,91,737.87,63788.86,2023-07-11,shipped,5,Rep29
597,310,Support,100,555.89,44471.2,2024-01-01,processing,20,Rep18
598,715,Hardware,65,113.33,6261.48,2022-11-23,shipped,15,Rep46
599,498,Support,11,211.52,1861.38,2023-09-29,processing,20,Rep15
600,760,Hardware,27,131.52,3551.04,2022-11-09,processing,0,Rep16
601,451,Maintenance,98,459.23,45004.54,2023-12-17,pending,0,Rep32
602,277,Support,76,390.33,29665.08,2022-02-04,pending,0,Rep18
603,394,Training,3,864.15,2203.58,2023-09-17,delivered,15,Rep3
604,211,Training,24,663.33,15919.92,2022-08-18,cancelled,0,Rep43
605,33,Hardware,98,354.33,27779.47,2022-11-09,pending,20,Rep49
606,945,Support,97,595.05,51947.86,2022-12-11,pending,10,Rep47
607,445,Training,94,929.28,87352.32,2023-09-29,pending,0,Rep36
608,976,Maintenance,87,294.54,21781.23,2023-02-02,cancelled,15,Rep28
609,737,Hardware,99,523.72,44071.04,2023-08-10,processing,15,Rep30
610,136,Software License,36,801.59,28857.24,2022-09-01,shipped,0,Rep16
611,303,Support,74,400.66,26683.96,2023-07-10,cancelled,10,Rep24
612,676,Support,84,812.16,68221.44,2022-10-03,cancelled,0,Rep8
613,583,Maintenance,42,837.64,29903.75,2022-11-11,processing,15,Rep30
614,451,Software License,60,46.63,2378.13,2022-01-18,shipped,15,Rep41
615,224,Training,8,583.77,4203.14,2023-07-24,pending,10,Rep40
616,322,Software License,57,188.01,9644.91,2023-07-19,shipped,10,Rep32
617,233,Maintenance,23,155.43,3574.89,2022-05-11,cancelled,0,Rep15
618,671,Software License,24,687.6,13201.92,2022-04-28,delivered,20,Rep21
619,567,Maintenance,30,70.2,1895.4,2022-02-12,shipped,10,Rep2
620,866,Support,70,721.14,47955.81,2023-11-26,cancelled,5,Rep23
621,80,Hardware,57,122.05,6609.01,2022-04-22,pending,5,Rep14
622,585,Support,88,421.81,33407.35,2022-11-30,delivered,10,Rep10
623,335,Hardware,47,341.64,14451.37,2022-01-26,delivered,10,Rep31
624,637,Software License,21,374.62,7473.67,2022-10-29,shipped,5,Rep38
625,109,Hardware,28,809.95,18142.88,2022-01-27,cancelled,20,Rep38
626,353,Consulting,49,832.42,38749.15,2023-12-31,pending,5,Rep25
627,81,Software License,29,569.75,13218.2,2023-10-27,cancelled,20,Rep47
628,552,Maintenance,16,849.12,13585.92,2023-03-05,cancelled,0,Rep39
629,676,Hardware,67,446.61,28426.73,2023-04-29,shipped,5,Rep37
630,933,Consulting,43,250.64,10238.64,2022-10-28,shipped,5,Rep30
631,767,Software License,89,248.64,19916.06,2022-11-19,delivered,10,Rep6
632,574,Hardware,10,915.49,7323.92,2022-12-27,delivered,20,Rep15
633,806,Training,30,573.65,13767.6,2023-04-05,processing,20,Rep16
634,691,Hardware,86,146.76,11359.22,2023-02-22,shipped,10,Rep22
635,121,Software License,53,426.81,18096.74,2022-11-18,processing,20,Rep32
636,903,Consulting,24,877.64,20010.19,2023-10-10,pending,5,Rep8
637,270,Hardware,92,930.82,81353.67,2023-03-05,pending,5,Rep3
638,25,Maintenance,22,990.03,17424.53,2023-03-18,processing,20,Rep34
639,926,Training,46,136.18,5951.07,2023-02-02,cancelled,5,Rep46
640,122,Support,44,595.56,26204.64,2022-10-28,cancelled,0,Rep47
641,76,Maintenance,46,950.42,37161.42,2022-02-16,delivered,15,Rep48
642,297,Training,90,143.26,10314.72,2023-03-23,processing,20,Rep33
643,156,Software License,76,597.12,38573.95,2022-03-27,delivered,15,Rep21
644,181,Hardware,93,592.2,52320.87,2023-03-26,pending,5,Rep20
645,350,Software License,73,522.5,30514.0,2023-05-21,cancelled,20,Rep33
646,293,Support,50,325.39,15456.02,2023-03-13,processing,5,Rep3
647,441,Hardware,36,579.39,18772.24,2022-08-04,cancelled,10,Rep7
648,292,Consulting,16,294.96,4011.46,2022-12-22,delivered,15,Rep15
649,296,Support,78,755.93,53066.29,2022-06-23,processing,10,Rep10
650,212,Hardware,66,757.32,39986.5,2022-04-09,pending,20,Rep3
651,551,Consulting,1,493.48,444.13,2023-07-07,pending,10,Rep14
652,965,Hardware,55,734.77,38391.73,2022-10-16,cancelled,5,Rep30
653,941,Software License,92,709.26,55464.13,2022-10-30,pending,15,Rep28
654,270,Software License,18,993.15,16089.03,2023-05-21,pending,10,Rep6
655,745,Software License,42,165.16,6243.05,2022-08-16,shipped,10,Rep30
656,754,Hardware,87,779.28,67797.36,2023-10-08,shipped,0,Rep28
657,955,Maintenance,67,324.35,21731.45,2022-04-13,cancelled,0,Rep41
658,9,Consulting,18,590.48,10097.21,2023-10-05,processing,5,Rep17
659,156,Training,24,736.23,16786.04,2023-04-27,shipped,5,Rep13
660,897,Software License,67,858.59,57525.53,2023-10-13,processing,0,Rep28
661,503,Hardware,79,216.46,17100.34,2022-03-10,processing,0,Rep27
662,270,Hardware,49,634.72,27991.15,2023-12-06,processing,10,Rep31
663,673,Consulting,39,842.28,27921.58,2023-06-28,shipped,15,Rep32
664,402,Hardware,46,547.98,25207.08,2023-10-08,shipped,0,Rep15
665,987,Support,54,969.67,49744.07,2022-04-26,shipped,5,Rep43
666,119,Consulting,60,956.75,51664.5,2023-03-12,pending,10,Rep45
667,722,Consulting,100,883.35,70668.0,2023-02-12,delivered,20,Rep27
668,241,Software License,38,275.24,8890.25,2023-12-05,processing,15,Rep4
669,791,Support,34,678.24,19601.14,2023-07-30,delivered,15,Rep29
670,409,Support,7,275.63,1736.47,2023-03-12,processing,10,Rep41
671,316,Training,53,229.1,9713.84,2022-02-16,processing,20,Rep14
672,113,Hardware,79,336.39,21259.85,2023-10-03,cancelled,20,Rep2
